Week,Peru,Bulgaria,Bosnia&Herzegovina,Hungary,Georgia,North Macedonia,Moldova,Croatia,Czechia,Slovakia,Romania,Lithuania,Brazil,Slovenia,Poland,Chile,USA,Latvia,Armenia,Argentina,Colombia,Trinidad&Tobago,Belgium,Paraguay,Italy,Greece,Mexico,Ukraine,United Kingdom,Russia,Tunisia,Serbia,Spain,Portugal,Uruguay,Ecuador,France,Panama,Bolivia,Estonia,Austria,Sweden,Kosovo,South Africa,Iran,Costa Rica,Namibia,Switzerland,Germany,Lebanon,Jordan,Ireland,Puerto Rico,Netherlands,Albania,Turkey,Botswana,Israel,Honduras,Malaysia,Guatemala,Kazakhstan,Canada,Denmark,Jamaica,Azerbaijan,Libya,Bahrain,Oman,Cyprus,Mauritius,Sri Lanka,Cuba,Belarus,Mongolia,Iraq,El Salvador,Kuwait,Finland,Indonesia,Philippines,Norway,Kyrgyzstan,Vietnam,Morocco,Nepal,Dominican Republic,India,Zimbabwe,Thailand,South Korea,Lesotho,Saudi Arabia,Australia,Egypt,Qatar,United Arab Emirates,Singapore,Japan,Zambia,Venezuela,Cambodia,Syria,Bangladesh,Algeria,Pakistan,Senegal,Sudan,Kenya,Laos,New Zealand,Uganda,Cameroon,Haiti,Yemen,Mozambique,Ethiopia,Angola,Uzbekistan,Ghana,Nicaragua,Cote d'Ivoire,Nigeria,Congo (Kinshasa),Tanzania,Tajikistan,China
3/1/2020,45,69,37,74,71,40,62,44,68,39,100,41,56,61,83,29,64,42,42,12,37,43,80,14,88,48,58,76,92,55,81,75,56,74,12,55,79,27,25,92,50,87,24,27,100,19,36,70,67,52,70,70,66,70,58,48,49,49,51,40,27,61,77,79,46,25,0,63,56,61,56,30,26,39,15,59,20,100,84,52,23,68,16,62,54,69,67,70,32,81,80,0,38,54,22,50,57,45,55,15,51,32,47,22,50,24,20,41,44,51,59,21,3,17,0,53,38,55,48,13,13,6,6,53,22,25,43
3/8/2020,92,76,53,97,63,81,54,42,54,100,72,52,63,95,85,49,83,74,42,64,61,93,96,100,90,71,67,64,96,50,81,83,100,100,52,47,81,100,100,67,81,100,48,37,90,52,67,100,83,100,69,81,100,67,73,100,66,100,100,62,48,89,100,86,100,66,56,100,100,82,44,65,55,42,38,50,64,90,100,45,100,100,24,70,73,69,63,67,34,79,73,32,76,66,29,100,98,47,44,11,92,92,41,44,34,46,20,26,57,93,61,19,12,25,19,35,60,28,19,19,38,13,5,22,13,0,35
3/15/2020,64,73,28,76,31,44,52,31,53,65,59,38,100,61,68,100,79,80,47,100,100,100,92,76,80,67,100,79,83,47,56,71,79,91,100,65,71,69,79,60,50,90,47,80,54,100,70,72,75,64,100,70,93,68,65,77,100,50,86,100,100,42,97,87,72,78,81,83,77,59,98,100,60,37,30,66,100,80,66,100,82,81,60,91,95,100,100,100,68,100,77,53,100,100,100,92,100,48,50,23,100,100,71,64,100,100,10,47,100,61,100,27,28,48,19,45,100,14,30,46,100,14,8,24,47,0,50
3/22/2020,45,48,16,83,44,63,40,32,51,46,42,51,68,48,66,40,74,71,27,32,75,74,77,53,70,46,87,70,56,60,33,66,73,65,46,46,67,46,35,60,34,69,31,45,38,51,61,65,67,44,90,51,82,54,68,54,65,58,54,54,40,86,91,64,46,60,46,78,77,13,56,57,100,33,15,37,26,91,69,67,53,65,15,85,69,93,73,77,84,95,80,77,63,84,37,78,72,50,45,13,72,64,85,100,48,80,10,42,55,100,74,18,32,41,13,100,92,13,58,22,41,20,14,26,14,53,100
3/29/2020,38,62,50,48,42,38,29,56,46,55,44,44,62,32,60,25,100,76,35,22,70,42,62,41,72,40,88,52,100,57,20,58,54,73,27,43,57,40,35,57,43,70,20,50,34,25,56,54,60,40,72,76,73,48,46,50,53,47,56,32,37,94,88,72,50,72,52,36,67,29,57,52,42,32,38,27,23,77,52,39,38,59,15,72,36,37,66,47,68,78,63,52,44,64,25,42,58,37,38,13,74,44,53,36,57,42,29,11,60,52,87,18,15,32,13,60,57,64,26,14,24,7,7,0,27,26,68
4/5/2020,41,40,23,50,37,55,27,28,35,48,36,50,49,51,61,25,72,49,26,22,73,47,60,31,68,37,72,48,51,47,34,48,52,38,29,48,57,29,26,55,46,66,29,59,46,12,42,56,56,30,55,65,77,45,63,38,63,39,47,36,37,49,78,69,38,21,21,28,54,42,38,38,31,38,45,81,22,39,67,28,29,59,35,67,45,59,56,39,59,57,73,45,38,57,19,45,52,30,39,14,53,38,65,47,42,38,46,16,54,35,77,24,29,22,6,26,48,13,49,11,20,20,7,14,21,24,34
4/12/2020,65,48,45,62,24,36,33,35,36,49,33,58,51,54,60,25,65,34,27,25,74,29,59,34,61,29,71,81,50,50,21,56,58,37,24,45,62,32,33,41,57,66,28,100,48,16,53,58,52,37,56,53,59,50,44,51,75,51,54,28,35,48,74,77,42,53,41,70,44,40,46,42,40,54,52,81,21,53,51,27,30,48,41,58,40,45,63,43,48,39,64,100,42,50,21,47,47,30,37,14,60,17,37,19,43,29,33,37,54,18,69,21,9,0,19,76,36,40,40,14,22,35,6,45,21,24,54
4/19/2020,74,50,26,51,26,32,34,48,44,31,39,27,48,23,55,26,65,35,18,23,78,48,62,32,70,44,65,75,51,57,52,67,56,38,20,54,63,31,27,16,35,66,17,58,29,11,82,56,57,41,40,50,70,51,32,33,68,45,48,32,36,38,71,61,35,53,45,34,54,49,54,47,39,41,15,50,22,54,73,23,27,62,15,61,38,40,83,39,37,39,75,12,41,47,16,47,46,31,39,13,66,20,0,23,39,31,21,11,52,44,60,20,15,0,30,17,36,40,17,8,22,7,6,0,27,0,58
4/26/2020,80,67,18,54,53,37,17,36,41,49,33,29,43,49,52,23,61,28,39,19,68,43,69,31,67,37,72,48,48,40,16,44,54,50,17,53,55,32,29,64,63,72,24,50,23,11,52,55,55,28,78,52,63,51,67,28,52,36,46,31,29,60,68,62,25,24,12,40,41,17,36,41,19,20,53,33,19,37,88,21,27,64,30,49,35,42,70,45,37,52,74,91,32,44,15,28,41,30,31,12,66,17,72,23,35,33,0,6,45,43,57,18,21,22,8,8,30,0,9,14,19,7,5,0,26,25,44
5/3/2020,90,64,27,50,39,54,16,50,38,52,31,44,45,50,66,22,60,37,30,15,66,28,71,25,56,38,68,63,52,33,15,63,56,40,17,58,52,35,28,40,36,69,31,44,30,11,44,55,55,32,33,54,69,54,68,34,47,43,43,28,30,50,68,63,38,40,12,31,45,48,25,41,40,33,38,80,19,60,60,23,26,54,16,55,34,52,64,88,28,24,64,24,32,43,17,24,45,33,32,12,56,24,30,26,38,33,0,0,50,86,46,20,20,11,15,32,29,0,8,12,22,0,7,45,23,0,40
5/10/2020,100,44,23,38,53,42,22,52,46,40,33,36,46,51,64,22,57,29,11,17,66,40,61,20,59,41,76,51,44,53,15,57,57,52,17,57,57,36,31,27,47,60,40,48,27,12,43,59,56,42,51,49,50,54,35,45,30,38,51,29,31,42,68,51,24,33,27,34,33,56,50,63,32,24,59,29,15,54,58,24,25,63,23,67,46,41,52,57,36,19,71,46,33,48,28,23,43,34,31,12,52,21,70,27,24,26,21,17,49,31,43,24,6,11,36,0,28,40,34,10,24,0,5,15,19,0,94
5/17/2020,87,38,19,53,49,26,28,45,38,41,25,42,39,37,53,21,57,58,0,13,63,43,64,21,62,46,76,63,48,40,47,41,60,44,12,54,60,33,30,54,46,62,33,53,19,11,32,51,48,22,67,56,56,52,50,36,59,45,43,29,28,58,70,61,38,9,0,26,58,37,48,34,39,19,52,77,20,42,77,25,29,70,40,78,40,37,63,48,30,23,74,0,39,49,34,41,45,35,31,11,59,32,11,32,34,26,32,6,52,34,44,12,25,21,8,8,23,13,53,10,25,28,5,0,14,54,69
5/24/2020,83,52,45,53,31,30,28,60,31,55,29,42,43,30,51,20,56,52,23,14,56,30,60,19,61,36,67,60,49,39,29,37,56,49,14,46,47,38,29,42,40,76,32,88,23,11,67,56,57,42,72,58,44,51,78,41,59,37,38,27,28,23,65,55,24,37,11,62,39,31,15,36,42,19,23,44,21,60,74,30,28,60,36,77,57,41,60,44,26,23,64,23,46,47,20,36,54,34,34,10,53,11,10,29,69,26,0,10,49,28,46,21,14,11,6,17,36,13,19,11,23,0,6,0,18,0,0
5/31/2020,79,65,27,50,42,46,24,38,52,52,34,60,30,38,49,19,50,41,23,13,55,36,56,25,49,46,61,46,44,37,36,43,51,38,13,44,52,31,30,46,42,71,26,68,24,8,100,64,52,40,68,54,47,50,28,34,90,33,44,31,21,42,61,72,27,27,11,43,46,41,40,28,31,48,27,56,19,65,63,25,26,58,18,71,40,45,60,36,28,21,58,11,35,46,24,31,44,33,32,9,59,16,20,29,35,29,9,30,43,25,49,15,16,19,6,34,41,12,28,10,19,12,5,13,20,28,29
6/7/2020,66,64,28,64,25,31,18,31,49,54,35,71,37,42,46,20,52,37,11,15,50,42,64,22,53,34,64,51,42,48,30,72,50,42,16,41,50,35,31,41,36,70,21,98,26,10,42,59,49,38,62,50,45,52,89,38,67,24,44,29,29,44,63,58,25,19,34,45,68,65,55,31,45,30,25,44,17,49,61,26,24,44,27,72,34,34,48,35,27,20,64,22,42,46,24,27,41,30,29,13,62,23,10,30,37,32,10,36,37,28,45,12,20,9,6,17,44,13,29,9,16,12,5,0,24,58,35
6/14/2020,67,51,34,44,48,26,29,59,45,43,34,44,40,75,53,14,55,43,54,12,50,47,62,20,45,32,63,57,44,34,63,46,51,36,16,44,56,31,37,63,32,89,7,32,25,8,33,57,54,32,74,47,46,52,20,44,37,47,46,28,22,58,67,66,36,0,22,35,40,41,46,30,27,26,51,77,23,44,71,28,22,71,19,95,58,40,43,31,22,20,61,36,41,45,24,29,38,32,27,11,51,20,39,27,52,30,30,15,40,24,47,13,22,8,18,27,32,0,39,9,14,12,5,0,16,0,45
6/21/2020,95,43,54,76,22,53,19,64,38,55,24,64,39,44,59,17,62,46,0,13,49,37,66,15,58,42,60,47,46,41,39,51,53,57,15,40,60,40,36,42,46,59,34,24,26,11,29,56,53,35,93,54,29,58,14,41,36,48,54,25,27,63,68,74,26,47,0,56,39,36,23,43,23,32,73,55,27,48,76,30,22,57,18,90,48,48,47,32,28,22,54,36,40,46,22,29,47,30,27,9,44,15,100,26,29,26,39,22,32,34,45,14,15,26,6,0,30,27,20,12,19,6,4,12,18,30,36
6/28/2020,60,40,24,75,35,23,38,42,32,34,37,79,45,48,48,16,60,32,55,12,47,45,66,17,54,43,61,43,43,40,64,54,47,42,14,39,50,41,31,44,52,60,29,24,16,13,26,62,58,26,54,47,41,51,56,37,32,40,53,25,28,5,69,81,29,38,24,31,61,48,67,38,38,42,62,99,28,35,71,32,20,65,9,70,48,45,61,32,19,22,63,0,38,45,15,29,38,30,32,11,38,14,31,19,44,25,0,11,36,23,50,8,17,26,6,37,38,37,30,9,18,17,4,0,20,0,24
7/5/2020,57,74,35,63,53,55,38,61,49,48,32,61,46,51,50,15,54,53,11,11,45,41,64,16,61,45,63,50,42,32,56,68,51,60,14,40,51,32,29,48,46,62,27,21,20,12,25,52,53,37,57,51,49,53,48,43,35,35,78,23,30,20,64,73,22,46,23,52,47,39,41,27,49,32,54,82,29,52,56,29,20,62,9,82,38,41,39,30,24,17,62,24,29,43,19,26,35,36,25,10,48,15,20,21,24,28,10,16,34,22,45,15,20,8,12,27,0,0,0,10,17,6,4,33,13,0,32
7/12/2020,60,53,40,45,19,50,26,71,33,56,35,68,37,30,57,14,55,32,11,12,49,39,70,16,56,49,61,45,43,25,41,52,51,43,13,35,57,36,29,70,47,71,33,54,33,11,33,40,58,30,58,52,56,58,33,43,35,40,53,27,30,29,67,69,24,37,47,32,64,60,59,28,54,71,11,39,22,53,91,27,21,57,9,66,47,49,52,30,30,19,61,46,40,43,20,31,37,36,33,10,34,26,32,22,44,27,0,27,37,65,44,13,22,18,0,0,44,26,26,11,16,17,4,0,24,29,27
7/19/2020,59,42,20,49,20,29,20,35,44,33,27,41,33,44,59,13,61,52,12,12,46,34,63,15,64,61,58,43,59,29,51,40,52,34,14,35,66,25,31,72,43,94,63,45,26,11,39,59,100,38,41,45,50,54,62,42,47,51,41,25,25,19,76,58,24,10,0,36,14,63,56,38,24,33,76,40,20,43,93,27,22,62,28,66,39,48,51,31,23,18,55,33,30,42,14,33,43,35,32,15,41,19,21,26,10,28,10,16,42,31,52,9,7,10,13,10,9,0,19,9,17,18,4,23,18,30,36
7/26/2020,55,69,26,71,24,37,19,57,41,44,35,65,37,83,53,13,58,37,35,10,46,37,65,20,72,51,56,45,47,33,53,48,55,58,11,70,63,31,37,78,53,73,50,41,22,11,35,58,76,31,79,50,36,52,47,38,28,45,42,25,25,20,71,57,26,20,14,26,47,60,43,38,33,32,18,40,20,32,76,26,20,74,19,81,44,34,48,30,36,20,51,20,31,43,13,32,41,37,32,12,43,22,53,23,57,23,12,0,50,41,51,13,18,0,0,0,20,27,69,13,15,0,5,23,19,32,33
8/2/2020,56,36,34,54,20,35,26,49,35,69,36,74,41,26,60,13,52,46,69,11,46,39,71,17,62,67,55,52,44,41,31,71,58,43,12,75,56,28,25,57,51,66,52,78,17,12,19,53,57,31,61,56,37,58,63,51,31,39,50,25,22,19,69,61,27,29,0,26,55,74,57,42,24,22,69,24,22,34,65,29,21,70,0,88,47,41,46,28,32,21,55,19,32,46,17,20,35,32,29,11,40,30,19,25,76,23,30,11,38,48,45,16,17,18,0,37,27,0,19,15,15,0,6,31,26,0,14
8/9/2020,76,70,59,61,27,82,39,42,41,35,39,45,42,62,51,14,52,53,35,11,44,35,62,14,72,58,52,39,39,27,77,73,50,55,11,51,54,28,26,83,53,65,34,81,29,8,9,55,53,33,94,51,37,51,92,43,33,45,40,25,24,49,63,70,27,47,11,35,30,44,52,37,38,26,43,48,17,44,71,25,19,51,20,80,44,51,37,29,28,20,56,17,33,45,15,33,41,34,26,12,47,18,10,20,36,29,0,16,38,46,47,11,12,17,12,37,24,38,38,10,8,12,5,0,19,0,47
8/16/2020,50,76,25,64,58,29,46,55,45,49,29,73,40,59,62,15,51,45,34,11,47,66,60,14,63,76,53,49,41,36,69,48,51,41,13,55,57,29,21,56,36,51,28,50,26,10,16,54,53,25,73,47,34,52,79,47,34,38,36,23,26,20,62,47,25,44,49,49,39,56,42,29,31,38,51,38,14,64,78,25,19,63,0,90,44,46,37,29,43,18,41,8,33,45,18,29,45,34,28,8,45,9,20,20,66,29,28,21,40,25,47,8,10,8,0,10,30,27,30,9,16,0,6,21,18,0,32
8/23/2020,48,67,25,62,69,33,47,48,45,68,34,49,38,58,52,14,48,34,23,11,48,41,55,18,57,56,51,34,39,33,76,33,52,64,14,44,58,29,27,52,39,50,72,84,19,11,22,54,55,34,48,46,40,47,70,49,24,40,37,25,24,34,59,64,23,9,12,35,57,60,23,36,35,31,57,58,15,63,56,26,19,61,10,85,37,54,36,30,32,22,46,25,26,43,13,26,35,37,32,13,42,20,11,20,33,27,38,20,36,24,45,13,23,31,12,30,23,13,20,10,9,6,5,10,17,0,31
8/30/2020,47,70,39,62,64,49,6,57,38,59,50,52,38,44,55,15,49,50,33,12,47,37,52,19,57,44,58,45,41,30,100,71,48,71,10,39,59,29,23,27,36,53,41,30,26,10,39,45,52,20,64,49,42,46,74,43,51,57,40,25,22,38,59,61,26,34,12,45,48,60,39,29,38,41,43,39,19,50,62,27,20,46,9,95,60,56,39,31,28,25,39,25,20,47,18,29,35,34,31,13,47,17,83,19,42,26,9,45,35,48,48,15,20,0,6,20,26,13,20,11,14,6,4,41,19,32,21
9/6/2020,40,32,46,48,52,55,24,38,40,60,34,35,44,59,54,16,51,18,22,11,45,28,52,21,65,46,54,42,39,32,63,60,49,51,14,38,57,29,20,50,46,62,35,31,28,9,46,56,44,34,60,44,50,47,83,48,57,32,33,23,22,39,59,65,27,26,23,34,31,59,88,36,72,30,49,63,20,47,59,27,19,55,0,92,53,48,38,29,26,21,62,27,29,44,12,22,39,33,27,14,49,22,41,20,41,34,0,16,32,23,43,12,20,0,6,10,32,0,9,8,14,11,5,10,16,62,47
9/13/2020,36,58,31,53,49,37,18,57,27,46,34,49,32,55,55,24,48,40,33,12,42,27,57,19,53,37,58,57,41,30,37,37,43,47,11,52,59,28,21,55,39,59,42,31,26,9,31,58,56,27,48,47,50,52,31,41,46,37,32,27,21,19,59,55,20,51,32,31,31,60,49,22,40,35,65,39,18,46,60,25,21,50,16,83,37,60,43,30,37,20,75,35,25,43,14,27,37,33,23,15,32,23,41,24,37,33,9,26,33,62,48,13,13,7,18,19,29,13,54,9,15,6,5,20,18,0,36
9/20/2020,38,42,10,52,35,48,6,27,26,31,32,56,43,35,54,16,47,15,61,11,43,36,59,27,53,37,54,46,37,27,23,37,42,49,16,59,55,25,22,35,29,47,47,33,17,10,39,51,54,35,59,42,55,47,36,40,42,40,33,23,22,50,56,63,22,23,24,32,41,44,70,33,26,20,29,50,14,40,56,23,20,55,8,61,29,59,36,28,26,19,64,53,29,45,14,30,37,33,31,9,41,13,50,22,28,33,9,22,35,17,48,12,12,21,12,10,24,13,25,9,13,17,5,0,19,0,21
9/27/2020,33,42,30,24,45,15,24,35,25,47,20,59,42,52,49,15,47,50,40,13,42,35,52,16,60,36,63,39,39,36,66,42,40,41,12,50,41,31,21,47,39,51,27,30,20,10,48,38,50,31,47,40,47,46,19,37,62,35,30,21,22,31,57,67,24,16,11,35,40,33,49,41,26,30,15,33,23,26,47,24,21,52,33,80,36,54,35,28,24,19,56,25,24,44,13,31,31,33,30,13,35,20,40,25,36,28,9,20,39,25,47,17,22,7,0,28,29,13,64,11,11,17,4,10,18,0,58
10/4/2020,36,67,30,69,39,27,24,37,37,37,28,41,45,43,39,16,50,31,10,11,40,38,56,19,56,33,83,50,40,36,29,36,40,34,11,50,57,49,21,46,31,65,46,27,18,11,38,56,44,29,46,44,42,41,57,36,37,42,37,23,25,31,61,57,26,9,11,35,28,36,57,31,25,10,51,25,19,42,63,22,26,46,25,60,40,50,39,28,26,20,56,44,30,45,11,35,34,31,25,13,40,9,31,30,33,31,21,15,35,36,41,17,12,0,6,20,35,0,27,8,18,6,4,0,22,0,43
10/11/2020,35,52,25,42,34,32,25,39,31,44,29,37,33,36,50,18,49,39,11,12,42,41,59,22,52,31,76,39,38,43,45,37,39,47,12,45,47,25,16,38,26,55,7,27,21,10,25,53,48,18,28,39,45,53,71,38,69,36,34,23,20,35,59,44,21,9,10,31,39,44,72,28,59,21,46,50,15,27,53,21,26,50,25,62,25,66,42,28,36,16,56,74,21,45,10,24,36,32,28,18,37,16,21,22,23,30,0,0,42,0,50,14,19,7,0,19,19,0,9,8,14,6,4,11,19,0,38
10/18/2020,35,52,42,47,50,33,13,40,33,50,38,39,53,23,46,17,51,49,54,11,45,39,61,16,56,36,65,60,42,28,51,38,39,46,15,40,38,20,18,54,34,44,21,26,25,11,37,46,45,34,31,45,38,50,67,45,68,32,35,23,19,27,56,56,27,28,29,20,27,52,43,22,23,42,23,28,18,38,52,23,28,47,8,57,39,57,40,27,37,16,58,25,18,47,9,25,32,28,25,14,49,17,40,23,24,32,19,10,44,42,49,13,16,0,0,19,28,25,42,8,15,11,4,20,16,0,11
10/25/2020,37,63,64,39,66,26,24,24,45,46,25,38,66,47,41,16,51,3,42,11,42,31,51,16,47,20,58,72,40,42,30,43,41,37,12,42,57,25,21,23,40,52,33,28,24,10,25,54,47,27,47,49,39,49,45,40,68,35,80,22,22,44,56,54,30,57,0,28,36,31,31,29,38,16,22,39,15,47,61,24,25,58,16,72,34,66,47,28,11,18,60,42,20,45,12,38,34,30,30,11,57,19,40,20,20,27,29,24,44,12,57,12,14,7,6,18,19,24,0,9,16,6,4,19,15,0,22
11/1/2020,38,37,38,42,45,43,41,13,25,50,23,40,54,38,52,16,41,24,52,11,42,31,50,17,43,19,54,58,39,45,21,35,36,30,11,46,46,23,21,39,44,47,24,22,18,10,27,45,36,33,53,41,40,47,43,28,61,48,39,22,18,33,52,56,26,36,10,28,19,38,37,30,32,16,49,40,13,38,50,28,24,56,27,60,38,57,30,27,23,15,48,50,21,42,11,21,34,30,27,15,39,10,41,19,29,30,0,53,32,18,45,12,11,0,13,9,27,34,17,7,14,0,3,9,15,29,9
11/8/2020,39,38,34,41,58,33,12,30,36,44,31,30,53,25,57,17,47,33,22,12,42,42,52,20,52,32,58,70,43,37,43,37,40,34,16,39,45,23,17,29,43,57,26,32,22,10,41,57,50,25,43,48,40,48,33,35,47,34,22,25,22,39,58,53,29,44,29,28,33,37,40,36,34,37,37,7,17,26,52,27,23,49,33,54,40,50,47,28,26,16,69,44,32,47,13,30,51,31,28,11,44,16,65,24,38,35,10,29,45,18,49,18,19,14,6,10,14,12,17,7,11,0,5,29,18,0,44
11/15/2020,34,58,27,49,33,39,33,22,26,61,19,41,37,50,46,17,50,31,31,11,40,50,54,32,52,27,57,50,44,40,56,38,40,33,16,32,56,23,22,18,29,61,32,23,9,9,31,51,41,22,65,50,43,51,13,34,41,29,25,24,18,46,56,51,20,16,10,31,27,31,72,37,62,36,91,32,12,27,64,24,23,46,15,52,43,60,51,30,25,15,71,27,24,48,15,25,38,34,32,13,55,14,11,21,19,28,0,28,41,32,46,14,18,0,6,10,23,36,26,10,13,11,6,0,14,0,38
11/22/2020,33,27,14,51,57,58,11,36,45,46,20,52,42,40,45,18,54,24,61,11,37,30,61,15,54,30,58,51,43,49,55,49,36,27,12,29,46,27,24,25,34,63,26,24,22,8,41,40,49,31,43,44,45,47,13,37,42,34,42,24,22,42,55,44,23,15,10,53,34,36,50,22,46,20,27,28,15,35,53,26,24,51,38,48,32,42,48,29,32,15,69,17,20,47,13,27,42,34,21,12,52,15,33,16,45,33,9,19,44,6,52,13,11,7,11,55,21,12,25,9,10,16,5,10,14,0,27
11/29/2020,34,42,14,35,54,28,44,32,41,44,25,33,32,48,43,19,47,42,30,10,43,57,62,14,53,37,56,50,54,41,49,41,37,31,14,34,44,24,24,55,34,46,13,39,15,9,36,39,46,19,56,48,54,47,25,31,31,31,40,27,19,50,60,60,27,15,19,32,31,28,51,28,21,31,32,46,17,38,58,25,25,49,15,56,45,58,58,30,36,15,69,34,22,48,15,23,43,36,28,8,51,24,31,20,17,31,9,14,40,25,50,14,13,19,0,9,24,35,41,8,8,5,5,0,17,0,27
12/6/2020,37,34,42,72,43,45,43,40,34,43,20,42,39,54,52,17,49,35,30,12,48,46,50,20,48,27,59,28,49,35,28,33,44,32,11,33,46,33,21,29,26,47,35,25,20,10,30,54,49,29,65,56,66,49,98,34,32,53,40,25,25,36,61,43,29,30,19,16,24,28,54,30,52,26,87,36,17,47,69,25,26,51,8,49,43,57,54,31,33,14,52,77,27,50,15,25,39,35,33,12,48,22,52,19,47,28,9,33,45,18,52,15,18,0,6,0,19,0,16,7,14,11,5,9,20,25,27
12/13/2020,39,54,19,47,38,31,5,35,43,38,32,32,41,66,44,16,49,18,30,11,45,53,66,12,46,22,62,47,53,26,27,32,42,28,13,37,51,32,20,52,30,51,38,34,22,11,40,54,50,30,48,62,56,57,45,30,62,43,54,27,26,39,60,59,36,29,28,48,21,42,47,30,47,25,76,37,21,30,54,25,23,52,0,57,41,50,58,32,46,21,64,73,28,51,17,26,42,37,28,9,47,20,10,20,31,29,9,10,41,39,58,13,10,0,6,56,21,25,40,9,14,6,5,10,18,0,38
12/20/2020,39,66,19,57,36,41,0,35,35,70,36,36,40,48,72,18,56,31,21,17,63,59,72,19,54,30,83,46,61,32,35,58,56,44,23,38,50,45,27,41,40,59,45,34,21,11,29,60,51,35,51,85,53,70,81,36,35,52,57,25,23,35,71,72,33,35,19,48,38,64,79,46,52,27,68,45,21,48,72,25,24,81,0,51,48,53,72,32,55,30,46,96,30,63,14,36,50,48,27,14,58,12,32,29,35,28,9,24,57,18,71,14,27,8,6,11,38,0,25,7,21,0,5,10,21,25,18
12/27/2020,39,81,23,64,81,30,38,45,52,63,55,69,40,63,62,22,59,43,12,17,59,67,87,22,59,37,80,48,57,48,60,83,59,35,22,45,57,44,31,48,47,74,46,74,15,12,50,77,68,52,50,65,61,79,99,36,68,51,80,28,26,32,74,83,45,40,10,48,52,33,64,34,44,46,62,49,26,44,80,29,28,73,9,42,43,54,74,38,47,23,45,67,28,63,15,41,46,45,26,16,65,19,32,31,31,27,18,25,60,19,67,12,13,0,6,11,30,29,10,10,15,19,5,0,27,0,46
1/3/2021,35,46,47,54,42,41,12,35,36,39,36,43,37,30,57,15,46,56,22,11,38,26,60,14,58,28,50,33,52,33,56,44,35,42,13,32,53,28,24,67,44,61,66,24,19,8,43,49,47,28,44,53,43,50,85,28,30,54,35,21,21,22,58,57,26,22,28,49,32,36,72,35,24,22,28,45,11,32,61,22,24,60,17,59,42,68,40,30,47,28,46,18,27,48,12,28,41,31,23,15,46,17,20,22,13,28,17,5,37,24,50,11,15,7,19,0,32,0,8,8,10,11,6,18,14,23,22
1/10/2021,41,34,33,55,30,40,11,33,35,41,23,45,32,40,60,16,46,24,20,10,36,43,64,14,38,32,61,51,52,32,21,22,38,33,16,38,39,29,29,40,50,46,12,28,19,11,42,40,46,19,48,50,53,51,48,30,33,30,39,20,15,19,56,52,29,37,27,37,30,23,63,34,23,32,49,44,12,42,56,23,24,47,8,48,20,62,43,30,43,22,53,26,27,45,15,27,40,29,30,11,48,8,0,20,31,29,9,15,42,35,50,17,2,7,6,10,43,12,16,8,15,17,5,0,20,0,16
1/17/2021,47,46,33,38,39,44,32,47,39,39,23,27,37,33,51,19,46,32,28,11,35,43,60,16,41,25,60,44,46,28,70,55,38,40,22,42,45,23,24,33,36,57,19,28,24,11,32,38,41,23,39,40,40,48,55,32,39,32,33,21,18,31,55,53,29,22,39,52,27,43,37,27,28,36,21,27,15,40,59,23,22,46,8,54,39,52,37,30,23,21,44,34,28,48,13,31,44,33,27,9,57,18,21,23,28,26,0,5,40,18,49,6,34,0,7,40,36,12,16,9,11,11,5,19,16,0,50
1/24/2021,49,50,37,59,32,17,32,27,31,35,31,38,40,30,48,16,47,26,38,11,37,35,64,14,43,34,59,37,44,41,64,49,35,35,12,39,45,26,19,18,38,51,24,53,18,11,29,51,45,23,59,39,49,47,18,33,37,45,34,20,24,35,57,47,27,30,18,43,39,35,45,42,45,26,34,64,16,21,60,22,21,73,8,55,44,48,44,31,35,20,49,29,22,48,11,29,50,30,28,10,74,15,43,21,24,24,9,15,38,23,48,11,26,7,6,20,37,0,56,7,17,6,5,37,14,26,45
1/31/2021,41,25,9,36,50,33,38,40,35,36,18,45,35,34,48,19,48,32,20,10,37,25,68,17,48,25,57,34,45,31,42,43,35,32,10,32,38,19,23,26,27,54,25,68,21,10,30,56,42,16,54,40,42,45,44,32,34,25,43,22,17,27,54,55,27,39,0,18,25,44,53,44,48,16,34,42,14,28,64,18,23,53,8,41,27,60,40,32,36,19,56,27,23,44,13,28,42,29,29,8,66,9,32,26,24,29,17,21,46,23,42,8,21,0,0,10,26,13,8,9,8,6,6,9,14,0,36
2/7/2021,38,46,46,43,56,27,11,22,38,48,26,41,39,46,41,21,50,20,29,10,37,39,65,13,40,21,58,47,43,36,41,44,43,35,13,36,37,20,35,54,26,64,37,23,16,9,37,42,43,22,48,45,56,43,52,30,26,41,42,22,20,22,55,48,28,31,36,25,47,37,53,33,38,31,38,53,13,45,60,25,24,47,32,42,40,70,38,30,21,14,45,42,24,42,9,23,37,37,23,11,76,7,20,16,32,26,27,15,42,36,47,15,24,7,6,38,35,12,16,6,14,17,5,36,19,0,18
