Week,Laos,USA,Kuwait,Malaysia,Azerbaijan,Canada,Peru,Bulgaria,Bosnia&Herzegovina,Hungary,Georgia,North Macedonia,Moldova,Croatia,Czechia,Slovakia,Romania,Lithuania,Brazil,Slovenia,Poland,Chile,Latvia,Armenia,Argentina,Colombia,Trinidad&Tobago,Belgium,Paraguay,Italy,Greece,Mexico,Ukraine,United Kingdom,Russia,Tunisia,Serbia,Spain,Portugal,Uruguay,Ecuador,France,Panama,Bolivia,Estonia,Austria,Sweden,Kosovo,South Africa,Iran,Costa Rica,Namibia,Switzerland,Germany,Lebanon,Jordan,Ireland,Puerto Rico,Netherlands,Albania,Turkey,Botswana,Israel,Honduras,Guatemala,Kazakhstan,Denmark,Jamaica,Libya,Bahrain,Oman,Cyprus,Mauritius,Sri Lanka,Cuba,Belarus,Mongolia,Iraq,El Salvador,Finland,Indonesia,Philippines,Norway,Kyrgyzstan,Vietnam,Morocco,Nepal,Dominican Republic,India,Zimbabwe,Thailand,South Korea,Lesotho,Saudi Arabia,Australia,Egypt,Qatar,United Arab Emirates,Singapore,Japan,Zambia,Venezuela,Cambodia,Syria,Bangladesh,Algeria,Pakistan,Senegal,Sudan,Kenya,New Zealand,Uganda,Cameroon,Haiti,Yemen,Mozambique,Ethiopia,Angola,Uzbekistan,Ghana,Nicaragua,Cote d'Ivoire,Nigeria,Congo (Kinshasa),Tanzania,Tajikistan,China
11/21/2021,0,40,17,22,9,30,17,17,0,16,0,30,48,0,38,32,4,20,64,0,2,13,41,0,33,6,11,49,0,2,32,20,14,11,21,0,0,33,70,0,11,51,23,23,0,0,16,0,15,2,38,0,13,33,0,7,10,0,11,9,1,0,6,0,0,7,33,14,0,0,0,12,54,22,0,13,0,18,0,39,20,42,18,12,61,16,18,0,24,72,5,14,0,14,40,22,39,22,5,46,0,19,0,22,41,19,33,0,0,9,31,13,0,0,0,0,0,20,58,13,0,0,19,0,0,0,0
11/28/2021,0,48,35,57,9,35,4,11,0,0,0,0,23,0,25,15,7,40,58,29,12,13,28,0,39,6,21,36,14,2,38,21,15,9,20,25,0,38,78,30,5,28,25,25,0,14,18,24,13,1,0,0,25,24,26,14,19,77,23,9,1,0,31,32,0,26,19,13,0,0,0,13,0,65,0,13,0,18,0,27,27,36,46,12,57,0,16,0,29,35,9,14,0,30,38,22,18,12,26,55,0,0,25,0,14,37,28,0,0,0,21,0,0,0,0,30,0,40,48,13,0,0,18,0,0,38,18
12/5/2021,0,49,17,54,0,37,4,18,0,34,0,0,23,20,0,16,11,21,54,30,5,14,14,0,23,13,0,75,0,7,33,22,14,12,17,25,0,29,59,32,16,18,0,19,0,45,16,0,12,2,20,0,39,24,26,0,10,39,31,26,1,0,31,0,0,32,28,28,0,0,20,0,28,22,0,3,0,19,0,21,28,48,32,12,58,17,18,14,40,40,35,0,0,18,35,17,19,17,22,61,43,11,0,22,28,40,14,0,0,14,5,25,36,0,0,62,0,21,10,0,0,0,19,0,0,0,0
12/12/2021,0,40,0,19,9,37,4,19,0,0,48,31,0,23,28,17,7,0,49,0,11,10,29,23,15,24,0,26,0,5,41,17,20,12,16,0,20,17,48,0,6,68,0,29,22,16,17,0,2,1,0,0,0,37,13,0,19,0,16,9,1,0,25,0,0,47,5,15,24,0,20,14,0,0,0,8,0,74,0,0,26,45,28,12,76,0,0,14,40,0,14,28,0,13,31,12,20,18,11,56,0,12,0,0,16,23,45,0,0,5,22,0,0,0,0,0,0,22,0,13,0,0,0,0,26,36,0
12/19/2021,0,35,18,39,0,24,0,15,0,44,47,0,0,28,34,21,3,0,39,0,13,11,0,24,13,7,13,15,0,8,12,7,17,9,21,26,21,34,47,39,0,59,0,11,0,0,7,52,16,2,66,0,62,13,0,0,10,0,13,0,1,0,68,0,21,17,23,17,49,26,0,0,0,0,0,8,0,0,0,50,42,32,34,0,59,34,0,17,27,49,15,0,0,9,38,11,22,36,6,60,0,0,0,0,45,0,15,0,0,11,12,0,0,0,0,0,0,24,29,15,0,0,22,0,29,37,0
12/26/2021,0,29,0,14,11,16,5,23,0,21,0,0,0,0,16,0,8,0,45,41,10,0,0,0,21,37,0,46,18,5,24,13,8,10,17,0,0,60,22,0,8,14,0,0,51,0,14,0,18,2,0,0,33,39,0,7,14,0,32,10,1,0,32,0,0,17,29,0,0,25,21,0,0,23,0,15,0,19,0,50,20,26,17,53,56,0,0,0,22,47,21,15,0,9,32,23,63,24,22,64,0,14,0,24,43,22,19,0,44,11,18,0,0,0,0,40,0,0,12,0,0,0,22,0,0,0,0
1/2/2022,0,33,17,23,40,32,5,27,0,76,34,32,13,26,70,76,4,0,45,100,12,10,46,51,19,14,0,42,0,8,64,10,11,9,26,0,0,28,20,0,6,52,0,10,0,53,30,0,16,2,0,0,14,57,0,15,11,0,4,9,2,0,55,18,18,17,100,0,0,26,0,0,0,46,0,8,0,55,0,39,15,23,35,52,40,87,0,30,22,0,15,15,0,17,38,29,0,11,6,48,0,24,0,0,43,0,26,0,0,5,11,14,37,0,46,0,23,22,43,0,44,36,10,0,0,0,0
1/9/2022,0,38,0,46,18,37,2,25,28,0,15,0,24,24,29,0,10,23,53,0,3,15,15,0,19,25,11,14,0,3,0,20,10,11,20,49,0,31,55,34,12,64,0,10,22,0,16,0,10,4,0,34,41,55,0,14,6,20,17,0,1,0,24,0,0,14,60,0,24,0,21,14,0,0,0,8,0,0,20,30,27,45,24,25,50,0,16,0,24,0,5,28,0,5,27,44,18,10,16,71,23,11,51,0,41,39,24,0,40,15,27,14,0,0,0,0,0,0,31,13,0,0,28,0,0,0,0
1/16/2022,0,34,0,66,0,27,5,6,28,77,46,0,24,24,29,0,11,22,52,0,12,25,0,69,26,0,11,40,0,3,31,17,22,10,15,0,0,27,22,0,6,90,0,0,22,32,25,0,24,2,0,34,41,22,0,0,13,0,4,18,2,33,24,0,16,14,20,46,0,0,0,29,59,24,0,5,32,55,0,38,29,38,44,48,46,0,0,14,29,0,24,14,0,31,13,6,36,11,11,60,23,11,27,22,43,0,40,0,0,0,5,0,0,0,0,34,22,20,0,66,0,0,28,0,25,0,0
1/23/2022,0,36,17,33,10,21,2,19,28,20,29,32,11,24,43,0,9,44,53,33,11,0,15,0,11,17,22,27,14,9,37,12,11,8,19,0,0,36,21,31,22,58,28,20,22,31,20,0,18,2,19,35,14,65,0,0,11,0,21,0,2,0,36,18,16,39,10,31,25,26,0,61,0,49,0,8,0,39,19,30,25,47,48,13,34,17,0,0,28,0,24,0,0,14,26,28,0,17,17,58,0,11,0,0,15,0,14,63,40,10,21,15,0,0,0,0,0,0,0,26,0,0,19,0,28,0,0
1/30/2022,34,39,0,21,30,34,0,27,0,0,60,0,0,0,0,39,10,22,46,35,21,10,0,24,15,18,23,28,30,7,27,15,12,9,21,28,20,19,36,0,12,46,0,0,44,33,22,0,17,1,0,0,28,6,43,8,15,0,13,10,1,0,38,0,0,33,10,16,0,0,22,16,0,26,0,5,0,0,0,23,11,35,50,13,29,0,33,14,27,38,15,0,0,5,38,11,0,6,25,54,48,44,0,0,61,23,24,0,0,5,22,0,0,0,0,0,0,0,19,13,0,0,20,0,29,0,0
2/6/2022,0,40,18,52,0,37,5,20,0,40,0,0,12,0,30,19,9,23,37,0,23,0,15,24,19,6,12,14,0,11,67,21,13,10,15,0,21,37,7,0,19,40,0,0,0,34,16,26,12,2,0,0,14,28,0,8,11,0,9,0,1,0,13,0,0,25,26,32,0,0,43,0,32,0,0,5,0,20,0,23,19,40,35,12,35,20,33,0,23,0,20,28,0,22,28,17,20,33,17,77,0,11,0,0,15,47,25,0,39,16,11,15,0,0,0,0,0,79,37,0,0,0,19,0,0,0,22
2/13/2022,0,39,0,67,10,36,3,34,30,82,0,34,37,25,15,0,16,96,49,69,12,0,0,0,15,17,13,55,15,5,50,8,9,10,15,28,21,27,36,0,0,33,0,17,21,0,16,26,27,3,20,0,0,39,29,24,11,20,21,9,2,0,19,17,16,44,21,48,0,50,0,0,0,24,0,5,0,0,18,15,23,31,29,0,40,19,34,0,22,0,5,28,0,14,26,11,59,6,34,62,0,68,0,46,15,0,20,0,0,5,16,30,0,0,0,0,21,21,10,0,0,0,10,0,28,0,0
2/20/2022,0,41,0,75,0,33,5,0,0,39,0,0,12,0,44,19,9,0,49,0,12,5,29,22,21,5,23,14,0,4,33,12,9,11,10,0,0,46,35,32,32,54,28,8,21,32,17,0,23,2,0,0,14,22,0,0,6,0,22,18,1,0,30,0,0,18,46,0,0,0,0,31,29,0,0,5,0,40,0,54,36,23,32,12,60,18,34,14,29,39,25,14,0,10,36,12,20,38,33,52,23,23,0,0,15,22,34,0,0,10,22,29,0,0,0,63,0,0,10,13,0,0,28,0,0,40,20
2/27/2022,0,47,18,33,9,39,5,7,0,19,0,0,24,0,14,0,4,0,54,35,3,20,0,20,19,16,12,0,14,8,48,18,4,9,14,0,20,27,36,0,7,40,0,0,21,32,14,0,29,2,19,0,28,57,42,0,11,19,27,0,1,0,6,0,0,14,15,0,0,0,21,0,0,25,0,10,0,0,0,38,22,18,40,0,61,19,0,14,30,0,10,28,0,33,32,12,0,32,16,59,0,86,27,22,0,22,20,0,0,0,11,15,40,0,0,0,0,0,0,39,0,0,19,0,29,0,0
3/6/2022,33,40,0,42,0,32,5,20,0,20,15,0,0,0,73,39,5,0,54,0,18,5,31,68,11,16,0,29,0,14,11,18,8,10,18,57,20,36,28,0,26,67,0,8,0,16,15,0,15,2,19,32,70,52,14,0,9,0,9,9,2,0,30,0,15,11,25,16,26,25,40,0,0,73,0,3,34,0,0,46,23,18,51,24,47,0,0,15,29,0,25,28,44,14,44,12,0,38,33,79,23,34,28,0,16,0,61,0,0,0,27,0,0,0,96,0,0,0,0,13,0,0,28,0,29,37,0
3/13/2022,0,42,51,32,19,42,7,7,89,20,14,0,24,24,14,19,10,0,58,0,14,0,0,65,18,21,11,42,0,15,27,18,10,9,16,27,19,22,34,0,26,39,0,0,21,16,18,25,13,1,0,32,13,39,0,7,11,19,13,0,1,0,37,0,0,10,35,0,0,0,0,15,0,24,0,5,0,20,0,38,33,25,25,0,51,0,34,59,27,37,14,13,0,25,42,17,0,27,5,87,22,22,0,0,0,0,20,0,0,24,38,0,0,0,0,0,20,21,0,12,0,0,37,0,0,0,39
3/20/2022,31,42,0,59,11,21,9,7,0,20,14,0,48,0,59,0,7,46,62,0,12,5,0,0,21,17,11,29,13,8,53,14,7,10,18,0,21,27,27,0,0,55,25,8,21,0,11,0,20,1,19,0,28,47,29,15,13,0,9,0,1,0,30,16,15,21,53,16,0,25,0,15,32,0,0,8,0,61,17,30,36,16,20,12,43,36,32,15,33,0,20,41,0,23,39,11,0,33,49,47,0,22,0,23,0,0,20,0,0,20,21,0,0,0,0,32,22,0,21,13,0,0,10,0,0,0,0
3/27/2022,0,46,0,33,19,35,12,21,0,57,15,0,23,0,42,37,1,21,52,33,11,4,15,0,33,31,12,28,0,5,17,13,3,13,21,0,0,30,13,0,19,57,0,0,20,0,21,0,11,1,0,0,13,33,0,0,11,18,25,18,3,0,29,0,15,47,15,0,0,0,0,30,0,0,0,5,0,21,0,29,38,19,69,36,34,0,0,0,34,0,24,14,0,9,38,6,0,16,37,49,0,0,0,23,0,0,30,0,0,15,26,15,0,0,0,0,0,0,0,24,0,0,20,0,28,0,0
4/3/2022,0,45,62,24,0,34,4,13,25,17,0,0,11,22,51,0,5,40,64,0,13,16,14,22,35,15,0,27,0,12,54,20,6,9,20,0,17,20,25,0,6,30,0,7,57,15,20,0,14,1,16,0,13,62,41,7,8,0,19,0,1,14,27,15,14,42,29,15,0,0,37,0,0,22,0,5,64,21,0,41,23,26,37,11,29,19,14,0,38,0,9,39,43,25,37,11,17,15,30,59,61,10,0,0,100,27,61,0,0,22,29,13,0,0,0,0,20,40,29,0,0,0,46,0,50,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
av pre-covid,0,52.11764706,12.82352941,47.11764706,9.411764706,42.47058824,5.764705882,17.41176471,11.64705882,24.64705882,14.88235294,1.588235294,17.94117647,13.11764706,20.11764706,17.47058824,7.058823529,14.52941176,57.58823529,11.88235294,12.05882353,6.764705882,24.76470588,11.82352941,28.11764706,15.41176471,21.17647059,38.11764706,14.23529412,7.352941176,33.35294118,14.35294118,13.76470588,26.11764706,19.47058824,7.470588235,12.11764706,23.35294118,36.64705882,6.176470588,6.176470588,40.70588235,17.64705882,5.117647059,18.05882353,22.64705882,21,8.941176471,18.35294118,1.647058824,14.11764706,10.52941176,34.70588235,39.11764706,22.76470588,10.64705882,26.29411765,27.29411765,30.35294118,5.882352941,1.705882353,6.117647059,30.58823529,5.352941176,12.41176471,25.47058824,25.47058824,25.88235294,1.941176471,9.058823529,15,22,8.882352941,6.117647059,4.058823529,11.64705882,7.294117647,21.88235294,2.882352941,38.94117647,30.64705882,26.76470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
av post-covid,5.294117647,45.82352941,14,39.41176471,16.47058824,37.76470588,4,22.17647059,9.470588235,35.64705882,22.17647059,6.529411765,20.17647059,16.52941176,29.41176471,14.47058824,7.705882353,21.82352941,52.64705882,21.29411765,11,9.176470588,17.52941176,14,16.58823529,14.11764706,18,37.70588235,5.176470588,8.176470588,38,11.47058824,12.70588235,12.35294118,22.58823529,9.823529412,15.11764706,25.35294118,40.05882353,6.647058824,9.823529412,49.29411765,8.294117647,9.176470588,22,28.11764706,19.58823529,12.94117647,15.58823529,1.294117647,18.58823529,9.647058824,28.47058824,38.76470588,24.88235294,12.11764706,18.35294118,14.23529412,21.94117647,7.411764706,2.823529412,2.588235294,40.64705882,3,2.941176471,39.17647059,29.88235294,19.05882353,7.117647059,10.52941176,21.17647059,26.47058824,17.82352941,14,3,11.64705882,8.941176471,34.17647059,7.588235294,36.94117647,33.76470588,47.76470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
difference,5.294117647,-6.294117647,1.176470588,-7.705882353,7.058823529,-4.705882353,-1.764705882,4.764705882,-2.176470588,11,7.294117647,4.941176471,2.235294118,3.411764706,9.294117647,-3,0.647058824,7.294117647,-4.941176471,9.411764706,-1.058823529,2.411764706,-7.235294118,2.176470588,-11.52941176,-1.294117647,-3.176470588,-0.411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12.38709677,41.19354839,11.35483871,42.16129032,9.451612903,30.29032258,5.290322581,21.03225806,7.419354839,16.25806452,17.87096774,9.483870968,21.64516129,13.80645161,18.12903226,6.548387097,6.064516129,22.80645161,56.29032258,15.93548387,8.096774194,8.806451613,16.93548387,12.5483871,31.38709677,14.06451613,9.258064516,16.29032258,13.19354839,5.032258065,31.38709677,11.90322581,12.74193548,9.677419355,23.29032258,9.903225806,11.03225806,20.61290323,30.29032258,14.61290323,5.709677419,41.93548387,11.74193548,7.451612903,15.06451613,18.35483871,18.90322581,9.903225806,17.12903226,1.741935484,7.64516129,11.51612903,24.67741935,42.67741935,19.93548387,7.612903226,12.09677419,14.29032258,12.51612903,7.516129032,1.258064516,2.322580645,37.77419355,8.064516129,9.967741935,31.93548387,26.96774194,13,1.193548387,14.03225806,8.838709677,12.58064516,17.5483871,14.09677419,0,13.96774194,4,18.38709677,3.451612903,36.96774194,33.90322581,20.74193548,34.19354839,16.19354839,50.83870968,11.4516129,21.67741935,14.12903226,30.90322581,11.64516129,17.67741935,33.22580645,7.064516129,20.32258065,48.41935484,20.58064516,22.67741935,31.90322581,21.83870968,57.41935484,4.387096774,4.35483871,10.77419355,8.774193548,28.19354839,8.161290323,28.77419355,2.838709677,8.580645161,13.09677419,27.51612903,6.258064516,9.838709677,4.64516129,0,19.58064516,10.16129032,20.12903226,14.5483871,20.77419355,6.419354839,3.225806452,31.22580645,3,10.67741935,5,14.4516129
,6.838709677,44.80645161,16.61290323,39.35483871,14.74193548,34.93548387,3.870967742,22.74193548,8.516129032,21.87096774,20.90322581,13.16129032,18.51612903,12.12903226,20.96774194,6.677419355,11.12903226,22.4516129,53.61290323,8.451612903,8.290322581,9.193548387,20.35483871,19.16129032,19.80645161,15.96774194,13.5483871,20.03225806,7.580645161,5.709677419,34.96774194,13.29032258,13.83870968,11,28.70967742,6.806451613,11.19354839,21.29032258,36.32258065,7.387096774,6.387096774,39.93548387,8.064516129,3.806451613,17.96774194,20.48387097,18.09677419,11.58064516,18.19354839,4.612903226,7.161290323,9.774193548,22.80645161,41.03225806,20.51612903,7.903225806,12.96774194,11.93548387,16,10.4516129,1.741935484,2.709677419,35.74193548,6.903225806,7.161290323,30.09677419,30.64516129,12.74193548,5,8.032258065,16.58064516,18.77419355,12.41935484,14.67741935,1.258064516,18.12903226,12.12903226,22.96774194,5.483870968,35.90322581,35.61290323,32.5483871,42.29032258,19.67741935,48.74193548,15.25806452,16.51612903,13.12903226,41.29032258,17.96774194,19.87096774,32.06451613,7.032258065,19.51612903,44.4516129,23.38709677,27.35483871,28,30.09677419,58.51612903,20.35483871,11.19354839,9,15.09677419,31.22580645,26.5483871,34.93548387,2.677419355,9.677419355,15.09677419,26.87096774,5.741935484,1.419354839,7.935483871,1.64516129,11.4516129,6.258064516,14.32258065,19.5483871,20.41935484,2.387096774,2.903225806,33.16129032,3,23.48387097,6.225806452,8.612903226
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,42,55,48,95,32,40,16,81,100,51,84,100,68,100,74,37,11,84,89,62,20,28,52,58,47,26,53,78,55,11,69,26,20,13,55,47,63,41,87,80,22,82,54,30,93,57,41,59,33,4,60,74,67,75,64,27,21,100,24,22,3,25,100,39,71,67,61,58,37,81,45,47,63,48,0,30,42,89,43,71,68,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,62,66,100,77,100,64,9,100,76,79,63,60,53,45,63,43,100,73,89,50,20,24,63,73,42,36,38,69,40,14,52,20,29,15,100,30,36,39,69,100,32,65,43,24,100,61,27,65,29,100,20,43,57,74,69,45,28,71,27,100,13,36,79,36,28,62,55,67,34,48,62,71,55,87,39,100,100,72,30,74,66,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12.38709677,41.19354839,11.35483871,42.16129032,9.451612903,30.29032258,5.290322581,21.03225806,7.419354839,16.25806452,17.87096774,9.483870968,21.64516129,13.80645161,18.12903226,6.548387097,6.064516129,22.80645161,56.29032258,15.93548387,8.096774194,8.806451613,16.93548387,12.5483871,31.38709677,14.06451613,9.258064516,16.29032258,13.19354839,5.032258065,31.38709677,11.90322581,12.74193548,9.677419355,23.29032258,9.903225806,11.03225806,20.61290323,30.29032258,14.61290323,5.709677419,41.93548387,11.74193548,7.451612903,15.06451613,18.35483871,18.90322581,9.903225806,17.12903226,1.741935484,7.64516129,11.51612903,24.67741935,42.67741935,19.93548387,7.612903226,12.09677419,14.29032258,12.51612903,7.516129032,1.258064516,2.322580645,37.77419355,8.064516129,9.967741935,31.93548387,26.96774194,13,1.193548387,14.03225806,8.838709677,12.58064516,17.5483871,14.09677419,0,13.96774194,4,18.38709677,3.451612903,36.96774194,33.90322581,20.74193548,34.19354839,16.19354839,50.83870968,11.4516129,21.67741935,14.12903226,30.90322581,11.64516129,17.67741935,33.22580645,7.064516129,20.32258065,48.41935484,20.58064516,22.67741935,31.90322581,21.83870968,57.41935484,4.387096774,4.35483871,10.77419355,8.774193548,28.19354839,8.161290323,28.77419355,2.838709677,8.580645161,13.09677419,27.51612903,6.258064516,9.838709677,4.64516129,0,19.58064516,10.16129032,20.12903226,14.5483871,20.77419355,6.419354839,3.225806452,31.22580645,3,10.67741935,5,14.4516129
,4.376811594,46.46376812,15.31884058,41.85507246,16.20289855,36.44927536,4.260869565,20.92753623,11.05797101,23.23188406,20.17391304,9.579710145,19.46376812,13.86956522,22.36231884,10.46376812,8.898550725,19.37681159,53.56521739,11.20289855,9.637681159,8.463768116,20.36231884,16.7826087,21.2173913,15.17391304,17.08695652,29.65217391,9.710144928,6.739130435,35.26086957,12.84057971,13.4057971,14.98550725,24.50724638,7.420289855,12.53623188,22.43478261,36.15942029,7.594202899,7.347826087,42.43478261,10.55072464,5.289855072,18.97101449,22.79710145,19.15942029,11.37681159,17.53623188,2.898550725,11.75362319,10.20289855,26.92753623,41.47826087,21.86956522,9.811594203,17.49275362,16.14492754,20.88405797,8.391304348,4,3.362318841,36.33333333,5.826086957,7.115942029,32.5942029,28.86956522,18.24637681,4.47826087,8.072463768,17.24637681,23.13043478,12.60869565,12.47826087,2.304347826,15.08695652,9.028985507,24.66666667,5.202898551,36.31884058,33.13043478,33.94202899,39.47826087,18.36231884,51.28985507,16.75362319,20.91304348,12.17391304,41.89855072,16.27536232,21,28.73913043,4.405797101,21.57971014,47.53623188,20.55072464,28.49275362,34.04347826,31.49275362,62.31884058,17.69565217,8.898550725,8.623188406,16.65217391,26.2173913,23.53623188,35.44927536,3.130434783,7.130434783,17,28.85507246,7.217391304,3.391304348,3.565217391,4.739130435,10.33333333,4.101449275,10.91304348,18.55072464,21.65217391,5.202898551,2.434782609,28.10144928,2.507246377,18.50724638,6.391304348,10.01449275
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,42,55,48,95,32,40,16,81,100,51,84,100,68,100,74,37,11,84,89,62,20,28,52,58,47,26,53,78,55,11,69,26,20,13,55,47,63,41,87,80,22,82,54,30,93,57,41,59,33,4,60,74,67,75,64,27,21,100,24,22,3,25,100,39,71,67,61,58,37,81,45,47,63,48,0,30,42,89,43,71,68,54,57,52,74,36,77,100,92,56,54,88,57,42,67,47,96,66,54,76,28,31,100,59,79,57,68,88,52,41,45,27,100,72,0,100,61,88,36,54,51,100,71,93,67,55,85
,62,100,100,88,100,100,13,100,76,82,100,85,54,48,63,55,100,100,89,98,37,30,63,75,44,36,78,100,64,24,79,32,29,100,100,47,74,47,70,100,32,76,61,51,100,89,42,100,42,100,56,100,98,91,69,45,100,97,100,100,100,36,98,46,33,100,55,92,34,48,62,100,100,87,39,100,100,87,30,74,66,100,100,66,79,70,63,54,93,76,100,93,57,68,100,47,92,87,100,100,96,38,65,79,99,74,74,83,87,100,67,41,44,100,51,65,27,75,77,71,44,45,100,93,83,45,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,45,52,-7,68,60,-3,19,-24,31,16,-15,-14,-52,-11,18,89,16,0,36,17,2,11,17,-3,10,25,22,9,13,10,6,9,87,45,0,11,6,-17,20,10,-6,7,21,7,32,1,41,9,96,-4,26,31,16,5,18,79,-3,76,78,97,11,-2,7,-38,33,-6,34,-3,-33,17,53,37,39,39,70,58,-2,-13,3,-2,46,43,14,5,34,-14,-46,1,20,46,5,0,26,33,0,-4,21,46,24,68,7,-35,20,20,17,6,-5,35,59,22,14,-56,28,51,-35,-34,-13,41,17,-7,-55,29,0,16,-10,15
